AccountID,Active_Campaign,Attrition_Risk_Score,Balance_Change,CSAT_Score,Customer_Name,Last_Contact,LeadDate,LeadRank,LeadSource,NPS_Score,Previous_Balance,Product,Relationship_Balance,Segment,Wallet_Share_Percent
001Hu00002vQCICIA4,No,17.0,Increase,64,Charles Smith DVM,59,6/15/23,5,Print Ad,8.0,28778.86472,Checking,33662,Plus,8.937692
001Hu00002vQCICIA4,No,88.0,Increase,95,Brenda French,112,6/15/23,5,Web,,17000.0,Checking,12611,Premier,72.046868
001Hu00002vQCICIA4,No,94.0,Decrease,68,John Santos,137,6/15/23,5,Print Ad,3.0,11330.33218,Checking,10962,Mass Market,83.927832
001Hu00002vQCICIA4,Yes,73.0,Decrease,60,Stephanie Meadows,116,6/15/23,5,Print Ad,1.0,9785.191298,Checking,8653,Premier,19.324899
001Hu00002vQCICIA4,No,83.0,Increase,71,Keith Parker,77,6/15/23,5,Walk-In,,32000.0,Checking,20616,Plus,91.853426
001Hu00002vQCICIA4,No,52.0,Increase,98,Sean Horton,72,6/15/23,5,Walk-In,3.0,8879.907964,Checking,10367,Plus,48.607632
001Hu00002vQCICIA4,No,87.0,Increase,94,Christopher Bell,94,6/15/23,5,Walk-In,7.0,22273.16252,Checking,22516,Mass Market,81.273091
001Hu00002vQCICIA4,No,27.0,Increase,83,Jessica Miles,126,6/15/23,5,Walk-In,4.0,28444.33835,Checking,30828,Premier,93.403427
001Hu00002vQCICIA4,Yes,51.0,Increase,99,Mrs. Jodi Garcia MD,92,6/15/23,5,Phone Call,9.0,26000.0,Checking,18106,Mass Market,63.087728
001Hu00002vQCICIA4,Yes,58.0,Increase,77,Cynthia Tate,59,6/15/23,5,Email,10.0,18460.56774,Checking,20427,Plus,0.212004
001Hu00002vQCICIA4,Yes,80.0,Decrease,81,James Montes,16,6/15/23,5,Phone Call,3.0,8820.050714,Checking,8293,Premier,63.418437
001Hu00002vQCICIA4,Yes,94.0,Increase,88,William Watson,174,6/15/23,5,Walk-In,2.0,12000.0,Checking,8409,Premier,30.937139
001Hu00002vQCICIA4,No,66.0,Decrease,96,Elizabeth Hopkins,78,6/15/23,5,Print Ad,3.0,20408.18731,Checking,17758,Mass Market,99.599521
001Hu00002vQCICIA4,No,99.0,Increase,85,Hannah Powell,129,6/15/23,5,Web,,6470.954319,Checking,6722,Premier,80.349249
001Hu00002vQCICIA4,Yes,18.0,Increase,69,Becky Smith,19,6/15/23,5,Walk-In,4.0,8285.877008,Checking,8430,Mass Market,62.933024
001Hu00002vQCICIA4,No,54.0,Decrease,79,Allison Hunter,175,6/15/23,5,Phone Call,5.0,56944.37633,Checking,49754,Mass Market,36.543077
001Hu00002vQCICIA4,No,72.0,Increase,94,Susan Wilson,8,6/15/23,5,Web,3.0,24205.622,Checking,25307,Mass Market,73.615513
001Hu00002vQCICIA4,Yes,57.0,Increase,66,Carl Nolan,150,6/15/23,5,Phone Call,10.0,56000.0,Checking,43900,Mass Market,76.975827
001Hu00002vQCICIA4,No,28.0,Increase,83,Judith Thompson,148,6/15/23,5,Walk-In,7.0,37755.42497,Checking,43165,Plus,74.90691
001Hu00002vQCICIA4,Yes,92.0,Increase,63,Breanna Acevedo,60,6/15/23,5,Print Ad,,8138.851152,Checking,8337,Plus,90.744278
001Hu00002vQCICIA4,No,34.0,Increase,83,John Gilbert,104,6/15/23,5,Email,10.0,28188.01819,Checking,32816,Mass Market,7.454815
001Hu00002vQCICIA4,Yes,3.0,Increase,92,Ashley Buchanan,35,6/15/23,5,Web,10.0,10089.49517,Checking,10765,Plus,66.971085
001Hu00002vQCICIA4,No,90.0,Decrease,98,Kathryn Douglas,108,6/15/23,5,Walk-In,,27476.11741,Checking,27080,Mass Market,85.20716
001Hu00002vQCICIA4,Yes,55.0,Increase,83,Jonathan Moore,43,6/15/23,5,Walk-In,7.0,18060.35952,Checking,21063,Premier,22.130291
001Hu00002vQCICIA4,No,43.0,Decrease,80,Brandon Smith,180,6/15/23,5,Email,9.0,22659.4009,Checking,21309,Premier,74.297746
001Hu00002vQCICIA4,Yes,5.0,Decrease,65,Donald Harrington,155,6/15/23,5,Print Ad,4.0,50894.54585,Checking,48574,Mass Market,59.100439
001Hu00002vQCICIA4,Yes,76.0,Decrease,84,Alan Thomas,42,6/15/23,5,Print Ad,9.0,42493.2345,Checking,42287,Plus,48.777899
001Hu00002vQCICIA4,No,68.0,Decrease,96,Monica Martinez,30,6/15/23,5,Walk-In,8.0,25863.77822,Checking,22552,Mass Market,69.433592
001Hu00002vQCICIA4,Yes,35.0,Increase,88,Robert Marquez,39,6/15/23,5,Web,9.0,10019.7914,Checking,11005,Mass Market,54.064209
001Hu00002vQCICIA4,Yes,,Increase,63,Justin Lloyd Jr.,85,6/15/23,5,Print Ad,8.0,23336.33649,Checking,23903,Mass Market,57.269646
001Hu00002vQCICIA4,No,16.0,Increase,78,Jennifer Baker DDS,180,6/15/23,5,Phone Call,7.0,24015.33254,Checking,27762,Mass Market,22.668412
001Hu00002vQCICIA4,No,14.0,Decrease,71,William Stanley,53,6/15/23,5,Print Ad,8.0,40717.43239,Checking,39984,Mass Market,92.037004
001Hu00002vQCICIA4,No,67.0,Increase,72,Christopher Chang,89,6/15/23,5,Walk-In,8.0,11597.25666,Checking,11775,Premier,21.705402
001Hu00002vQCICIA4,No,82.0,Decrease,89,Anthony Jones,39,6/15/23,5,Phone Call,3.0,4942.561722,Checking,4931,Premier,17.106468
001Hu00002vQCICIA4,No,93.0,Decrease,95,Kathleen Patrick,9,6/15/23,5,Email,6.0,21187.27075,Checking,20074,Plus,79.477496
001Hu00002vQCICIA4,Yes,99.0,Decrease,62,Lauren Hayes,37,6/15/23,5,Web,2.0,53112.48884,Checking,46235,Plus,76.808218
001Hu00002vQCICIA4,No,6.0,Increase,71,Sabrina Pham,145,6/15/23,5,Print Ad,9.0,38325.23163,Checking,43956,Plus,76.532442
001Hu00002vQCICIA4,No,99.0,Decrease,91,Mikayla Ramos,126,6/15/23,5,Walk-In,7.0,47547.07149,Checking,45223,Plus,9.041044
001Hu00002vQCICIA4,Yes,42.0,Increase,90,Keith Jones,114,6/15/23,5,Web,6.0,38260.47478,Checking,43710,Mass Market,15.893056
001Hu00002vQCICIA4,No,64.0,Increase,75,Megan Hanson,76,6/15/23,5,Walk-In,10.0,3478.820228,Checking,3902,Premier,30.94749
001Hu00002vQCICIA4,No,74.0,Increase,74,Kyle Vargas,94,6/15/23,5,Email,5.0,29645.6795,Checking,31823,Mass Market,82.339783
001Hu00002vQCICIA4,Yes,52.0,Increase,97,Jonathan Larsen,132,6/15/23,5,Print Ad,9.0,9436.007654,Checking,10564,Premier,4.144681
001Hu00002vQCICIA4,Yes,30.0,Increase,80,Megan Green,170,6/15/23,5,Email,,11520.10884,Checking,13543,Mass Market,83.577193
001Hu00002vQCICIA4,No,76.0,Increase,72,Christine Sandoval,53,6/15/23,5,Web,8.0,38555.47073,Checking,38979,Mass Market,43.768679
001Hu00002vQCICIA4,No,58.0,Increase,84,Michelle Nelson,121,6/15/23,5,Phone Call,1.0,5747.540511,Checking,5981,Plus,22.805258
001Hu00002vQCICIA4,No,51.0,Increase,91,Carol Nelson,133,6/15/23,5,Email,6.0,33735.77142,Checking,39482,Mass Market,1.253706
001Hu00002vQCICIA4,Yes,89.0,Decrease,92,Matthew Brown,33,6/15/23,5,Walk-In,6.0,27025.5319,Checking,26415,Mass Market,41.471047
001Hu00002vQCICIA4,No,100.0,Increase,99,Caitlyn Moore,47,6/15/23,5,Print Ad,1.0,3954.45044,Checking,4442,Mass Market,26.620025
001Hu00002vQCICIA4,No,8.0,Increase,99,Kelly Allen,111,6/15/23,5,Print Ad,2.0,37399.73753,Checking,37857,Premier,0.863705
001Hu00002vQCICIA4,No,57.0,Increase,81,Carolyn Hanson,165,6/15/23,5,Phone Call,3.0,27442.50579,Checking,29676,Mass Market,96.012604
001Hu00002vQCICIA4,Yes,62.0,Decrease,85,Willie Crane,122,6/15/23,5,Web,10.0,51056.66308,Checking,47638,Mass Market,73.752512
001Hu00002vQCICIA4,No,87.0,Increase,79,John Harrington,21,6/15/23,5,Email,4.0,5249.651956,Checking,5906,Plus,47.889309
001Hu00002vQCICIA4,No,9.0,Decrease,93,Mr. Jonathan Reynolds,7,6/15/23,5,Print Ad,,39210.13158,Checking,35396,Mass Market,49.796312
001Hu00002vQCICIA4,No,18.0,Decrease,69,David Trujillo,69,6/15/23,5,Print Ad,,6547.173432,Checking,6143,Mass Market,3.354854
001Hu00002vQCICIA4,No,44.0,Decrease,67,Bryan Leonard,51,6/15/23,5,Walk-In,9.0,23463.57402,Checking,23060,Mass Market,71.372955
001Hu00002vQCICIA4,Yes,49.0,Increase,83,Lindsay Dixon,114,6/15/23,5,Email,2.0,29760.55325,Checking,34435,Premier,2.7537
001Hu00002vQCICIA4,Yes,58.0,Increase,71,Charles Sanchez,153,6/15/23,5,Print Ad,2.0,19724.33031,Checking,22293,Plus,3.555988
001Hu00002vQCICIA4,No,98.0,Decrease,75,Donald Ponce,171,6/15/23,5,Web,4.0,21360.81358,Checking,18822,Mass Market,19.253402
001Hu00002vQCICIA4,Yes,3.0,Increase,81,Nicole Hicks MD,28,6/15/23,5,Web,8.0,19957.08727,Checking,21594,Premier,95.678062
001Hu00002vQCICIA4,Yes,39.0,Decrease,65,Colin Jones,110,6/15/23,5,Email,7.0,40001.20934,Checking,35308,Mass Market,94.077383
001Hu00002vQCICIA4,Yes,39.0,Increase,92,Amanda Gordon,33,6/15/23,5,Email,2.0,3104.192618,Checking,3137,Mass Market,50.227287
001Hu00002vQCICIA4,Yes,91.0,Increase,61,Richard Nelson,162,6/15/23,5,Print Ad,6.0,22829.36151,Checking,26112,Plus,48.931909
001Hu00002vQCICIA4,Yes,47.0,Decrease,75,Sarah Sanchez,142,6/15/23,5,Walk-In,2.0,25008.11345,Checking,22377,Premier,65.186411
001Hu00002vQCICIA4,Yes,98.0,Increase,87,Janice Bailey,159,6/15/23,5,Email,4.0,7691.518841,Checking,7841,Mass Market,7.97066
001Hu00002vQCICIA4,Yes,28.0,Decrease,71,Sarah Miller,130,6/15/23,5,Email,3.0,20390.91255,Checking,17977,Mass Market,12.668852
001Hu00002vQCICIA4,No,97.0,Decrease,60,Jennifer Hinton,88,6/15/23,5,Web,7.0,28036.65526,Checking,26239,Mass Market,34.226599
001Hu00002vQCICIA4,Yes,23.0,Increase,68,Dr. Kyle Savage,171,6/15/23,5,Email,1.0,33428.9032,Checking,38578,Mass Market,68.760595
001Hu00002vQCICIA4,Yes,15.0,Decrease,62,Ellen Braun,123,6/15/23,5,Phone Call,,43107.47033,Checking,38350,Premier,77.687299
001Hu00002vQCICIA4,No,22.0,Decrease,79,Crystal Moore MD,175,6/15/23,5,Phone Call,5.0,49101.11442,Checking,42793,Mass Market,97.25884
001Hu00002vQCICIA4,No,32.0,Increase,83,Scott Walker,168,6/15/23,5,Email,1.0,8117.864191,Checking,9259,Mass Market,46.144215
001Hu00002vQCICIA4,No,99.0,Decrease,90,Vanessa Gibbs,159,6/15/23,5,Phone Call,,41705.907,Checking,38467,Mass Market,62.275722
001Hu00002vQCICIA4,Yes,96.0,Decrease,87,Melissa Gibson,56,6/15/23,5,Print Ad,8.0,53449.99232,Checking,48828,Plus,72.679
001Hu00002vQCICIA4,No,25.0,Decrease,80,Kristin Short,98,6/15/23,5,Phone Call,1.0,36953.55997,Checking,36101,Mass Market,45.423444
001Hu00002vQCICIA4,Yes,89.0,Increase,66,Kayla Espinoza,15,6/15/23,5,Print Ad,1.0,35731.64161,Checking,39217,Mass Market,83.424516
001Hu00002vQCICIA4,No,26.0,Decrease,90,Carrie Vargas,83,6/15/23,5,Phone Call,5.0,22625.30599,Checking,22398,Mass Market,4.262245
001Hu00002vQCICIA4,Yes,16.0,Increase,67,Maria Kaiser,116,6/15/23,5,Walk-In,9.0,7219.494953,Checking,8027,Mass Market,13.733173
001Hu00002vQCICIA4,Yes,87.0,Increase,89,Joshua Thomas,141,6/15/23,5,Web,10.0,30032.82961,Checking,33199,Mass Market,12.859252
001Hu00002vQCICIA4,No,10.0,Increase,76,Courtney Brooks,91,6/15/23,5,Phone Call,4.0,41048.0606,Checking,45990,Premier,44.18728
001Hu00002vQCICIA4,Yes,3.0,Decrease,78,Mario Cole,166,6/15/23,5,Email,10.0,45103.14322,Checking,43093,Mass Market,45.399566
001Hu00002vQCICIA4,Yes,45.0,Increase,74,Jonathan Williams,139,6/15/23,5,Web,3.0,20786.4101,Checking,21950,Mass Market,12.686768
001Hu00002vQCICIA4,No,53.0,Decrease,62,Steven Sanders,34,6/15/23,5,Walk-In,,53304.2118,Checking,49759,Mass Market,13.625423
001Hu00002vQCICIA4,No,58.0,Increase,91,Christopher Sullivan,66,6/15/23,5,Web,2.0,48000.0,Checking,35737,Mass Market,29.867683
001Hu00002vQCICIA4,Yes,93.0,Increase,70,Jason Rodriguez,21,6/15/23,5,Print Ad,,28000.0,Checking,21866,Mass Market,9.78167
001Hu00002vQCICIA4,Yes,90.0,Increase,69,Sarah Davis,145,6/15/23,5,Walk-In,9.0,7000.0,Checking,3543,Mass Market,98.770995
001Hu00002vQCICIA4,Yes,4.0,Decrease,71,Sarah Hensley,176,6/15/23,5,Email,3.0,42000.0,Checking,29291,Premier,52.696121
001Hu00002vQCICIA4,Yes,35.0,Decrease,98,Charles Murray,74,6/15/23,5,Print Ad,5.0,22482.8418,Checking,20202,Mass Market,37.622669
001Hu00002vQCICIA4,Yes,69.0,Decrease,97,Rachel Campbell,22,6/15/23,5,Email,5.0,42219.65124,Checking,39235,Mass Market,14.693196
001Hu00002vQCICIA4,No,23.0,Increase,68,Colton Levine,140,6/15/23,5,Web,7.0,43004.02837,Checking,44121,Mass Market,76.974752
001Hu00002vQCICIA4,Yes,100.0,Increase,64,David Rodriguez,96,6/15/23,5,Walk-In,2.0,73000.0,Checking,43221,Plus,97.55827
001Hu00002vQCICIA4,Yes,14.0,Increase,81,Linda Harrington,12,6/15/23,5,Web,10.0,8000.0,Checking,3729,Premier,54.50614
001Hu00002vQCICIA4,Yes,33.0,Increase,95,Crystal Sims,150,6/15/23,5,Email,6.0,34348.88293,Checking,38121,Mass Market,14.972456
001Hu00002vQCICIA4,Yes,15.0,Decrease,88,Patricia King MD,28,6/15/23,5,Web,1.0,22768.85481,Checking,22222,Plus,98.48261
001Hu00002vQCICIA4,Yes,82.0,Decrease,90,Colton Johnson,7,6/15/23,5,Web,10.0,26942.8186,Checking,23704,Mass Market,67.892271
