ACCOUNT_ID,CURRENT_BALANCE,CUSTOMER_NAME,CUSTOMER_TIER,DAYS_SINCE_LAST_INTERACTION,LIFETIMEVALUE,LIKELIHOOD_TO_BUY,OPPAMOUNT,OPPTYPE,PROBABILITY,PRODUCT,SERVICE
001Hu00002vQCICIA4,84691.66,Isabella Williams,Mass Market,2. 31-60,,2. Medium,8469.17,Residential,69.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Isabella Williams,,2. 31-60,,2. Medium,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,17715.13,Isabella Williams,Plus,2. 31-60,,2. Medium,1771.51,Business,73.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Isabella Williams,,2. 31-60,,2. Medium,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Isabella Rodriguez,,2. 31-60,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Isabella Rodriguez,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Isabella Rodriguez,,2. 31-60,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,57801.14,Isabella Rodriguez,Mass Market,2. 31-60,,1. High,5780.11,Residential,85.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Isabella Rodriguez,,2. 31-60,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,46193.64,Isabella Rodriguez,Premium,2. 31-60,,1. High,4619.36,Business,72.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Isabella Rodriguez,,2. 31-60,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,James Miller,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,James Miller,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,29903.95,James Miller,Plus,1. <30,,1. High,2990.4,Lending,99.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,James Miller,,1. <30,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,James Miller,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,84401.54,James Miller,Plus,1. <30,,1. High,8440.15,Business,96.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,50140.65,James Miller,Premium,1. <30,,1. High,5014.07,Business,64.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,3556.78,James Miller,Premium,1. <30,,1. High,355.68,Business,74.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,,James Miller,,1. <30,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Isabella Martinez,,2. 31-60,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Isabella Martinez,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,53753.63,Isabella Martinez,Plus,2. 31-60,,1. High,5375.36,Lending,83.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Isabella Martinez,,2. 31-60,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Isabella Martinez,,2. 31-60,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,,Isabella Martinez,,2. 31-60,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,19432.09,Isabella Martinez,Premium,2. 31-60,,1. High,1943.21,Investments,94.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,James Rodriguez,,4. 90+,,1. High,,,,Checking,Partner Referrals
001Hu00002vQCICIA4,,James Rodriguez,,4. 90+,,1. High,,,,Credit Cards,Partner Referrals
001Hu00002vQCICIA4,,James Rodriguez,,4. 90+,,1. High,,,,Loans,Partner Referrals
001Hu00002vQCICIA4,,James Rodriguez,,4. 90+,,1. High,,,,Mortgage,Partner Referrals
001Hu00002vQCICIA4,,James Rodriguez,,4. 90+,,1. High,,,,Savings,Partner Referrals
001Hu00002vQCICIA4,,James Rodriguez,,4. 90+,,1. High,,,,Small Business,Partner Referrals
001Hu00002vQCICIA4,14699.94,James Rodriguez,Mass Market,4. 90+,,1. High,1469.99,Investments,78.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,29122.19,Christopher Garcia,Premium,1. <30,,1. High,2912.22,Business,67.0,Small Business,Loan Growth
001Hu00002vQCICIA4,88419.66,Christopher Garcia,Premium,1. <30,,1. High,8841.97,Investments,85.0,Wealth,Loan Growth
001Hu00002vQCICIA4,63426.23,Christopher Garcia,Premium,1. <30,,1. High,6342.62,Investments,86.0,Wealth,Loan Growth
001Hu00002vQCICIA4,11569.97,Christopher Garcia,Plus,1. <30,,1. High,1157.0,Investments,69.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Sophia Garcia,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Sophia Garcia,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Sophia Garcia,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Sophia Garcia,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,59112.98,Sophia Garcia,Mass Market,1. <30,,1. High,5911.3,Relationship Banking,90.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Sophia Garcia,,1. <30,,1. High,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,81829.4,Sophia Garcia,Plus,1. <30,,1. High,8182.94,Investments,81.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,James Garcia,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,James Garcia,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,James Garcia,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,James Garcia,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,James Garcia,,1. <30,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,99209.98,James Garcia,Plus,1. <30,,1. High,9921.0,Business,40.0,Small Business,Loan Growth
001Hu00002vQCICIA4,75020.24,James Garcia,Mass Market,1. <30,,1. High,7502.02,Business,70.0,Small Business,Loan Growth
001Hu00002vQCICIA4,27438.58,James Garcia,Plus,1. <30,,1. High,2743.86,Investments,88.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Sarah Brown,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Sarah Brown,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Sarah Brown,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Sarah Brown,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Sarah Brown,,1. <30,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,69327.74,Sarah Brown,Premium,1. <30,,1. High,6932.77,Business,65.0,Small Business,Loan Growth
001Hu00002vQCICIA4,52261.07,Sarah Brown,Mass Market,1. <30,,1. High,5226.11,Investments,79.0,Wealth,Loan Growth
001Hu00002vQCICIA4,80757.17,Sarah Brown,Premium,1. <30,,1. High,8075.72,Investments,66.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,46166.11,Michael Johnson,Plus,1. <30,,1. High,4616.61,Lending,68.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,51136.26,Michael Johnson,Premium,1. <30,,1. High,5113.63,Investments,80.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,47520.94,Michael Johnson,Mass Market,1. <30,,1. High,4752.09,Investments,49.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Daniel Williams,,3. 61-90,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Daniel Williams,,3. 61-90,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Daniel Williams,,3. 61-90,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Daniel Williams,,3. 61-90,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Daniel Williams,,3. 61-90,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,63140.67,Daniel Williams,Mass Market,3. 61-90,,1. High,6314.07,Business,60.0,Small Business,Loan Growth
001Hu00002vQCICIA4,50919.63,Daniel Williams,Plus,3. 61-90,,1. High,5091.96,Investments,94.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Ava Martinez,,2. 31-60,,1. High,,,,Checking,Partner Referrals
001Hu00002vQCICIA4,,Ava Martinez,,2. 31-60,,1. High,,,,Credit Cards,Partner Referrals
001Hu00002vQCICIA4,,Ava Martinez,,2. 31-60,,1. High,,,,Loans,Partner Referrals
001Hu00002vQCICIA4,,Ava Martinez,,2. 31-60,,1. High,,,,Mortgage,Partner Referrals
001Hu00002vQCICIA4,,Ava Martinez,,2. 31-60,,1. High,,,,Savings,Partner Referrals
001Hu00002vQCICIA4,,Ava Martinez,,2. 31-60,,1. High,,,,Small Business,Partner Referrals
001Hu00002vQCICIA4,44296.87,Ava Martinez,Mass Market,2. 31-60,,1. High,4429.69,Investments,81.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Christopher Garcia,,1. <30,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,29122.19,Christopher Garcia,Premium,1. <30,,1. High,2912.22,Business,67.0,Small Business,Loan Growth
001Hu00002vQCICIA4,88419.66,Christopher Garcia,Premium,1. <30,,1. High,8841.97,Investments,85.0,Wealth,Loan Growth
001Hu00002vQCICIA4,63426.23,Christopher Garcia,Premium,1. <30,,1. High,6342.62,Investments,86.0,Wealth,Loan Growth
001Hu00002vQCICIA4,11569.97,Christopher Garcia,Plus,1. <30,,1. High,1157.0,Investments,69.0,Wealth,Loan Growth
001Hu00002vQCICIA4,4782.48,John Williams,Premium,1. <30,,1. High,478.25,Relationship Banking,49.0,Checking,Loan Growth
001Hu00002vQCICIA4,,John Williams,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,John Williams,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,John Williams,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,John Williams,,1. <30,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,,John Williams,,1. <30,,1. High,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,23459.97,John Williams,Plus,1. <30,,1. High,2346.0,Investments,94.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Andrew Jones,Mass Market,1. <30,,1. High,4658.28,Relationship Banking,97.0,Checking,Deposit Growth
001Hu00002vQCICIA4,,Andrew Jones,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Andrew Jones,,1. <30,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,96512.77,Andrew Jones,Mass Market,1. <30,,1. High,9651.28,Residential,76.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Andrew Jones,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,,Andrew Jones,,1. <30,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,20319.21,Andrew Jones,Mass Market,1. <30,,1. High,2031.92,Investments,79.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Andrew Miller,,2. 31-60,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Andrew Miller,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,92289.48,Andrew Miller,Plus,2. 31-60,,1. High,9228.95,Lending,86.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Andrew Miller,,2. 31-60,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Andrew Miller,,2. 31-60,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,,Andrew Miller,,2. 31-60,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,51125.99,Andrew Miller,Mass Market,2. 31-60,,1. High,5112.6,Investments,86.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,David Johnson,,3. 61-90,,1. High,,,,Checking,Partner Referrals
001Hu00002vQCICIA4,,David Johnson,,3. 61-90,,1. High,,,,Credit Cards,Partner Referrals
001Hu00002vQCICIA4,,David Johnson,,3. 61-90,,1. High,,,,Loans,Partner Referrals
001Hu00002vQCICIA4,,David Johnson,,3. 61-90,,1. High,,,,Mortgage,Partner Referrals
001Hu00002vQCICIA4,,David Johnson,,3. 61-90,,1. High,,,,Savings,Partner Referrals
001Hu00002vQCICIA4,,David Johnson,,3. 61-90,,1. High,,,,Small Business,Partner Referrals
001Hu00002vQCICIA4,1331.54,David Johnson,Mass Market,3. 61-90,,1. High,133.15,Investments,75.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,,John Miller,,2. 31-60,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,John Miller,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,John Miller,,2. 31-60,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,15207.72,John Miller,Premium,2. 31-60,,1. High,1520.77,Residential,95.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,John Miller,,2. 31-60,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,,John Miller,,2. 31-60,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,61426.59,John Miller,Plus,2. 31-60,,1. High,6142.66,Investments,76.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Sophia Brown,,3. 61-90,,1. High,,,,Checking,Partner Referrals
001Hu00002vQCICIA4,,Sophia Brown,,3. 61-90,,1. High,,,,Credit Cards,Partner Referrals
001Hu00002vQCICIA4,,Sophia Brown,,3. 61-90,,1. High,,,,Loans,Partner Referrals
001Hu00002vQCICIA4,,Sophia Brown,,3. 61-90,,1. High,,,,Mortgage,Partner Referrals
001Hu00002vQCICIA4,,Sophia Brown,,3. 61-90,,1. High,,,,Savings,Partner Referrals
001Hu00002vQCICIA4,,Sophia Brown,,3. 61-90,,1. High,,,,Small Business,Partner Referrals
001Hu00002vQCICIA4,92096.94,Sophia Brown,Plus,3. 61-90,,1. High,9209.69,Investments,81.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,,Sarah Johnson,,2. 31-60,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Sarah Johnson,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Sarah Johnson,,2. 31-60,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,8006.26,Sarah Johnson,Mass Market,2. 31-60,,1. High,800.63,Residential,74.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,78153.54,Sarah Johnson,Premium,2. 31-60,,1. High,7815.35,Relationship Banking,71.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Sarah Johnson,,2. 31-60,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,83257.53,Sarah Johnson,Plus,2. 31-60,,1. High,8325.75,Investments,75.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Sarah Martinez,,3. 61-90,,1. High,,,,Checking,Partner Referrals
001Hu00002vQCICIA4,,Sarah Martinez,,3. 61-90,,1. High,,,,Credit Cards,Partner Referrals
001Hu00002vQCICIA4,,Sarah Martinez,,3. 61-90,,1. High,,,,Loans,Partner Referrals
001Hu00002vQCICIA4,,Sarah Martinez,,3. 61-90,,1. High,,,,Mortgage,Partner Referrals
001Hu00002vQCICIA4,,Sarah Martinez,,3. 61-90,,1. High,,,,Savings,Partner Referrals
001Hu00002vQCICIA4,,Sarah Martinez,,3. 61-90,,1. High,,,,Small Business,Partner Referrals
001Hu00002vQCICIA4,34329.02,Sarah Martinez,Mass Market,3. 61-90,,1. High,3432.9,Investments,76.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,42721.61,Sarah Martinez,Mass Market,3. 61-90,,1. High,4272.16,Investments,44.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,42729.58,Michael Davis,Mass Market,1. <30,,1. High,4272.96,Relationship Banking,75.0,Checking,Loan Growth
001Hu00002vQCICIA4,,Michael Davis,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Michael Davis,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Michael Davis,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,71065.11,Michael Davis,Premium,1. <30,,1. High,7106.51,Relationship Banking,91.0,Savings,Loan Growth
001Hu00002vQCICIA4,70353.45,Michael Davis,Premium,1. <30,,1. High,7035.35,Relationship Banking,69.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Michael Davis,,1. <30,,1. High,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,66040.15,Michael Davis,Mass Market,1. <30,,1. High,6604.02,Investments,90.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Jane Johnson,,2. 31-60,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Jane Johnson,,2. 31-60,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Jane Johnson,,2. 31-60,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Jane Johnson,,2. 31-60,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Jane Johnson,,2. 31-60,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,54596.77,Jane Johnson,Premium,2. 31-60,,1. High,5459.68,Business,68.0,Small Business,Loan Growth
001Hu00002vQCICIA4,56522.34,Jane Johnson,Plus,2. 31-60,,1. High,5652.23,Investments,86.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Andrew Davis,Premium,1. <30,,1. High,9020.34,Relationship Banking,54.0,Checking,Deposit Growth
001Hu00002vQCICIA4,,Andrew Davis,Plus,1. <30,,1. High,8985.74,Relationship Banking,45.0,Checking,Deposit Growth
001Hu00002vQCICIA4,49010.01,Andrew Davis,Plus,1. <30,,1. High,4901.0,Lending,99.0,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Andrew Davis,,1. <30,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,,Andrew Davis,,1. <30,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Andrew Davis,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,,Andrew Davis,,1. <30,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,25851.76,Andrew Davis,Mass Market,1. <30,,1. High,2585.18,Investments,81.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,59710.07,Ava Williams,Premium,1. <30,,1. High,5971.01,Relationship Banking,67.0,Checking,Loan Growth
001Hu00002vQCICIA4,4203.15,Ava Williams,Mass Market,1. <30,,1. High,420.32,Relationship Banking,68.0,Checking,Loan Growth
001Hu00002vQCICIA4,,Ava Williams,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Ava Williams,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Ava Williams,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Ava Williams,,1. <30,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,,Ava Williams,,1. <30,,1. High,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,2178.09,Ava Williams,Premium,1. <30,,1. High,217.81,Investments,78.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Jane Garcia,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Jane Garcia,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,46908.39,Jane Garcia,Premium,1. <30,,1. High,4690.84,Lending,89.0,Loans,Deposit Growth
001Hu00002vQCICIA4,72388.26,Jane Garcia,Mass Market,1. <30,,1. High,7238.83,Residential,65.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Jane Garcia,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,35784.53,Jane Garcia,Premium,1. <30,,1. High,3578.45,Business,77.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,35509.61,Jane Garcia,Plus,1. <30,,1. High,3550.96,Investments,55.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,11882.71,Jane Garcia,Premium,1. <30,,1. High,1188.27,Investments,40.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Christopher Smith,,4. 90+,,3. Low,,,,Checking,Partner Referrals
001Hu00002vQCICIA4,,Christopher Smith,,4. 90+,,3. Low,,,,Credit Cards,Partner Referrals
001Hu00002vQCICIA4,,Christopher Smith,,4. 90+,,3. Low,,,,Loans,Partner Referrals
001Hu00002vQCICIA4,,Christopher Smith,,4. 90+,,3. Low,,,,Mortgage,Partner Referrals
001Hu00002vQCICIA4,,Christopher Smith,,4. 90+,,3. Low,,,,Savings,Partner Referrals
001Hu00002vQCICIA4,,Christopher Smith,,4. 90+,,3. Low,,,,Small Business,Partner Referrals
001Hu00002vQCICIA4,32469.13,Christopher Smith,Premium,4. 90+,,3. Low,3246.91,Investments,43.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,46166.11,Michael Johnson,Plus,1. <30,,1. High,4616.61,Lending,68.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,,Michael Johnson,,1. <30,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,51136.26,Michael Johnson,Premium,1. <30,,1. High,5113.63,Investments,80.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,47520.94,Michael Johnson,Mass Market,1. <30,,1. High,4752.09,Investments,49.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,16779.11,Sophia Miller,Plus,2. 31-60,,1. High,1677.91,Relationship Banking,83.0,Checking,Loan Growth
001Hu00002vQCICIA4,,Sophia Miller,,2. 31-60,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Sophia Miller,,2. 31-60,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Sophia Miller,,2. 31-60,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Sophia Miller,,2. 31-60,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,58255.0,Sophia Miller,Premium,2. 31-60,,1. High,5825.5,Business,44.0,Small Business,Loan Growth
001Hu00002vQCICIA4,2810.09,Sophia Miller,Plus,2. 31-60,,1. High,281.01,Investments,41.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,David Brown,,2. 31-60,,3. Low,,,,Checking,Partner Referrals
001Hu00002vQCICIA4,,David Brown,,2. 31-60,,3. Low,,,,Credit Cards,Partner Referrals
001Hu00002vQCICIA4,,David Brown,,2. 31-60,,3. Low,,,,Loans,Partner Referrals
001Hu00002vQCICIA4,,David Brown,,2. 31-60,,3. Low,,,,Mortgage,Partner Referrals
001Hu00002vQCICIA4,,David Brown,,2. 31-60,,3. Low,,,,Savings,Partner Referrals
001Hu00002vQCICIA4,,David Brown,,2. 31-60,,3. Low,,,,Small Business,Partner Referrals
001Hu00002vQCICIA4,73183.71,David Brown,Plus,2. 31-60,,3. Low,7318.37,Investments,55.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,,James Williams,,2. 31-60,,3. Low,,,,Checking,Partner Referrals
001Hu00002vQCICIA4,,James Williams,,2. 31-60,,3. Low,,,,Credit Cards,Partner Referrals
001Hu00002vQCICIA4,,James Williams,,2. 31-60,,3. Low,,,,Loans,Partner Referrals
001Hu00002vQCICIA4,,James Williams,,2. 31-60,,3. Low,,,,Mortgage,Partner Referrals
001Hu00002vQCICIA4,,James Williams,,2. 31-60,,3. Low,,,,Savings,Partner Referrals
001Hu00002vQCICIA4,,James Williams,,2. 31-60,,3. Low,,,,Small Business,Partner Referrals
001Hu00002vQCICIA4,98015.37,James Williams,Premium,2. 31-60,,3. Low,9801.54,Investments,51.0,Wealth,Partner Referrals
001Hu00002vQCICIA4,,Ava Rodriguez,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Ava Rodriguez,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Ava Rodriguez,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Ava Rodriguez,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,96144.92,Ava Rodriguez,Plus,1. <30,,1. High,9614.49,Relationship Banking,99.0,Savings,Loan Growth
001Hu00002vQCICIA4,52785.91,Ava Rodriguez,Mass Market,1. <30,,1. High,5278.59,Business,40.0,Small Business,Loan Growth
001Hu00002vQCICIA4,31875.74,Ava Rodriguez,Plus,1. <30,,1. High,3187.57,Investments,41.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Sarah Jones,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,87749.46,Sarah Jones,Mass Market,1. <30,,1. High,8774.95,Lending,89.0,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,66647.28,Sarah Jones,Mass Market,1. <30,,1. High,6664.73,Lending,90.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Sarah Jones,,1. <30,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Sarah Jones,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,,Sarah Jones,,1. <30,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,71748.14,Sarah Jones,Plus,1. <30,,1. High,7174.81,Investments,51.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,95042.15,Sarah Jones,Premium,1. <30,,1. High,9504.22,Investments,55.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Matthew Williams,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Matthew Williams,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
